OrderID,CustomerID,ProductID,OrderDate,ShipDate,Quantity,GrossRevenue,DiscountPct,NetRevenue,COGS,GrossMargin,LeadTimeDays,ShipMode
ORD-02326,CUST-004,GFV-F001,2025-07-04,2025-07-09,20,139.8,0.05,132.81,60.0,72.81,5,Air
ORD-02327,CUST-004,GFV-C002,2025-07-31,2025-08-07,5,114.95,0,114.95,42.5,72.45,7,Air
ORD-02328,CUST-008,GFV-S003,2025-07-24,2025-07-26,5,59.95,0,59.95,20.0,39.95,2,Air
ORD-02329,CUST-003,GFV-G001,2025-07-21,2025-07-24,1,13.99,0,13.99,5.0,8.99,3,Sea
ORD-02330,CUST-014,GFV-C004,2025-07-15,2025-07-18,50,899.5,0,899.5,350.0,549.5,3,Courier
ORD-02331,CUST-013,GFV-O004,2025-07-13,2025-07-19,20,399.8,0.15,339.83,150.0,189.83,6,Sea
ORD-02332,CUST-004,GFV-A004,2025-07-07,2025-07-11,50,349.5,0.1,314.55,125.0,189.55,4,Courier
ORD-02333,CUST-008,GFV-F001,2025-07-16,2025-07-26,1,6.99,0.05,6.64,3.0,3.64,10,Air
ORD-02334,CUST-001,GFV-O004,2025-07-26,2025-08-04,10,199.9,0,199.9,75.0,124.9,9,Air
ORD-02335,CUST-006,GFV-S002,2025-07-29,2025-08-02,10,99.9,0,99.9,35.0,64.9,4,Air
ORD-02336,CUST-007,GFV-S004,2025-07-19,2025-07-24,10,89.9,0.1,80.91,35.0,45.91,5,Road
ORD-02337,CUST-008,GFV-S002,2025-07-27,2025-08-01,10,99.9,0.05,94.91,35.0,59.91,5,Sea
ORD-02338,CUST-013,GFV-O002,2025-07-01,2025-07-09,5,149.95,0.15,127.46,50.0,77.46,8,Sea
ORD-02339,CUST-008,GFV-F001,2025-07-04,2025-07-08,20,139.8,0,139.8,60.0,79.8,4,Road
ORD-02340,CUST-002,GFV-C004,2025-07-24,2025-07-29,5,89.95,0,89.95,35.0,54.95,5,Sea
ORD-02341,CUST-018,GFV-A002,2025-07-25,2025-08-04,10,89.9,0.15,76.42,32.0,44.42,10,Sea
ORD-02342,CUST-011,GFV-S001,2025-07-21,2025-07-26,100,1299.0,0,1299.0,450.0,849.0,5,Courier
ORD-02343,CUST-010,GFV-S002,2025-07-19,2025-07-23,2,19.98,0,19.98,7.0,12.98,4,Courier
ORD-02344,CUST-006,GFV-S003,2025-07-09,2025-07-16,20,239.8,0.1,215.82,80.0,135.82,7,Road
ORD-02345,CUST-013,GFV-S004,2025-07-04,2025-07-08,5,44.95,0.15,38.21,17.5,20.71,4,Road
ORD-02346,CUST-011,GFV-N001,2025-08-16,2025-08-23,5,124.95,0.2,99.96,50.0,49.96,7,Air
ORD-02347,CUST-012,GFV-S001,2025-08-23,2025-08-25,5,64.95,0.15,55.21,22.5,32.71,2,Sea
ORD-02348,CUST-020,GFV-C003,2025-08-15,2025-08-20,2,39.98,0.2,31.98,15.0,16.98,5,Courier
ORD-02349,CUST-014,GFV-S003,2025-08-23,2025-08-26,10,119.9,0,119.9,40.0,79.9,3,Air
ORD-02350,CUST-004,GFV-F001,2025-08-30,2025-09-05,20,139.8,0.15,118.83,60.0,58.83,6,Sea
ORD-02351,CUST-005,GFV-C004,2025-08-03,2025-08-07,2,35.98,0,35.98,14.0,21.98,4,Sea
ORD-02352,CUST-006,GFV-S002,2025-08-02,2025-08-07,20,199.8,0.1,179.82,70.0,109.82,5,Air
ORD-02353,CUST-016,GFV-S003,2025-08-30,2025-09-07,20,239.8,0.15,203.83,80.0,123.83,8,Air
ORD-02354,CUST-005,GFV-A001,2025-08-03,2025-08-08,5,39.95,0.05,37.95,14.0,23.95,5,Road
ORD-02355,CUST-009,GFV-G001,2025-08-30,2025-09-03,5,69.95,0.1,62.96,25.0,37.96,4,Air
ORD-02356,CUST-004,GFV-S002,2025-08-22,2025-08-26,5,49.95,0,49.95,17.5,32.45,4,Sea
ORD-02357,CUST-004,GFV-F002,2025-08-07,2025-08-15,10,99.9,0.1,89.91,38.0,51.91,8,Sea
ORD-02358,CUST-003,GFV-G002,2025-08-20,2025-08-23,5,39.95,0.05,37.95,15.0,22.95,3,Road
ORD-02359,CUST-004,GFV-C003,2025-08-27,2025-09-03,50,999.5,0,999.5,375.0,624.5,7,Courier
ORD-02360,CUST-001,GFV-S002,2025-08-01,2025-08-04,20,199.8,0.15,169.83,70.0,99.83,3,Air
ORD-02361,CUST-005,GFV-S001,2025-08-03,2025-08-10,10,129.9,0.05,123.41,45.0,78.41,7,Sea
ORD-02362,CUST-014,GFV-A004,2025-08-09,2025-08-16,10,69.9,0.15,59.42,25.0,34.42,7,Road
ORD-02363,CUST-016,GFV-A002,2025-08-29,2025-09-03,10,89.9,0.05,85.41,32.0,53.41,5,Courier
ORD-02364,CUST-016,GFV-O004,2025-08-14,2025-08-17,5,99.95,0,99.95,37.5,62.45,3,Sea
ORD-02365,CUST-015,GFV-C001,2025-08-30,2025-09-06,5,124.95,0,124.95,45.0,79.95,7,Courier
ORD-02366,CUST-012,GFV-G001,2025-08-30,2025-09-01,2,27.98,0,27.98,10.0,17.98,2,Air
ORD-02367,CUST-018,GFV-A001,2025-08-18,2025-08-23,20,159.8,0.1,143.82,56.0,87.82,5,Air
ORD-02368,CUST-017,GFV-S001,2025-08-17,2025-08-20,5,64.95,0,64.95,22.5,42.45,3,Air
ORD-02369,CUST-002,GFV-N002,2025-08-08,2025-08-13,10,89.9,0,89.9,35.0,54.9,5,Road
ORD-02370,CUST-004,GFV-O003,2025-08-18,2025-08-21,10,349.9,0.1,314.91,130.0,184.91,3,Sea
ORD-02371,CUST-013,GFV-C003,2025-08-26,2025-09-03,10,199.9,0.05,189.91,75.0,114.91,8,Air
ORD-02372,CUST-011,GFV-G002,2025-08-14,2025-08-21,20,159.8,0.05,151.81,60.0,91.81,7,Road
ORD-02373,CUST-001,GFV-C001,2025-08-28,2025-09-01,20,499.8,0.1,449.82,180.0,269.82,4,Air
ORD-02374,CUST-001,GFV-F003,2025-08-28,2025-09-05,5,39.95,0.1,35.96,16.0,19.96,8,Air
ORD-02375,CUST-010,GFV-C004,2025-08-03,2025-08-10,10,179.9,0.15,152.91,70.0,82.91,7,Road
ORD-02376,CUST-014,GFV-A002,2025-08-02,2025-08-10,1,8.99,0,8.99,3.2,5.79,8,Road
ORD-02377,CUST-003,GFV-N002,2025-08-11,2025-08-15,20,179.8,0.1,161.82,70.0,91.82,4,Road
ORD-02378,CUST-016,GFV-A002,2025-08-06,2025-08-08,20,179.8,0.05,170.81,64.0,106.81,2,Road
ORD-02379,CUST-015,GFV-S001,2025-08-16,2025-08-21,5,64.95,0.1,58.46,22.5,35.96,5,Air
ORD-02380,CUST-001,GFV-O003,2025-08-11,2025-08-15,10,349.9,0,349.9,130.0,219.9,4,Air
ORD-02381,CUST-017,GFV-O002,2025-08-01,2025-08-07,5,149.95,0,149.95,50.0,99.95,6,Road
ORD-02382,CUST-011,GFV-O002,2025-08-24,2025-08-29,10,299.9,0,299.9,100.0,199.9,5,Courier
ORD-02383,CUST-011,GFV-F003,2025-08-05,2025-08-13,10,79.9,0,79.9,32.0,47.9,8,Road
ORD-02384,CUST-012,GFV-G002,2025-08-27,2025-08-30,1,7.99,0.1,7.19,3.0,4.19,3,Courier
ORD-02385,CUST-005,GFV-A002,2025-08-02,2025-08-07,50,449.5,0.05,427.02,160.0,267.02,5,Road
ORD-02386,CUST-015,GFV-G003,2025-08-26,2025-09-09,20,139.8,0.15,118.83,56.0,62.83,14,Sea
ORD-02387,CUST-006,GFV-C002,2025-08-05,2025-08-07,50,1149.5,0.15,977.07,425.0,552.07,2,Road
ORD-02388,CUST-017,GFV-N002,2025-08-27,2025-09-01,20,179.8,0,179.8,70.0,109.8,5,Road
ORD-02389,CUST-004,GFV-N001,2025-08-31,2025-09-09,10,249.9,0.15,212.41,100.0,112.41,9,Sea
ORD-02390,CUST-004,GFV-A003,2025-08-13,2025-08-20,2,18.98,0,18.98,7.0,11.98,7,Sea
ORD-02391,CUST-013,GFV-A002,2025-08-22,2025-08-24,20,179.8,0.1,161.82,64.0,97.82,2,Road
ORD-02392,CUST-001,GFV-O003,2025-08-14,2025-08-18,20,699.8,0,699.8,260.0,439.8,4,Courier
ORD-02393,CUST-019,GFV-F001,2025-08-07,2025-08-09,2,13.98,0.15,11.88,6.0,5.88,2,Courier
ORD-02394,CUST-013,GFV-S002,2025-08-10,2025-08-20,10,99.9,0.1,89.91,35.0,54.91,10,Road
ORD-02395,CUST-004,GFV-S004,2025-08-28,2025-09-06,20,179.8,0,179.8,70.0,109.8,9,Sea
ORD-02396,CUST-017,GFV-G002,2025-08-10,2025-08-13,1,7.99,0,7.99,3.0,4.99,3,Courier
ORD-02397,CUST-006,GFV-F002,2025-08-10,2025-08-15,10,99.9,0.2,79.92,38.0,41.92,5,Air
ORD-02398,CUST-003,GFV-S004,2025-08-25,2025-08-28,10,89.9,0.05,85.41,35.0,50.41,3,Sea
ORD-02399,CUST-007,GFV-S001,2025-08-27,2025-09-08,10,129.9,0.1,116.91,45.0,71.91,12,Air
ORD-02400,CUST-001,GFV-A004,2025-08-22,2025-08-29,20,139.8,0.2,111.84,50.0,61.84,7,Road
ORD-02401,CUST-005,GFV-G003,2025-08-08,2025-08-11,50,349.5,0,349.5,140.0,209.5,3,Road
ORD-02402,CUST-014,GFV-O002,2025-08-19,2025-08-23,20,599.8,0.1,539.82,200.0,339.82,4,Air
ORD-02403,CUST-012,GFV-N002,2025-08-03,2025-08-05,10,89.9,0.15,76.42,35.0,41.42,2,Air
ORD-02404,CUST-019,GFV-S004,2025-08-18,2025-08-19,10,89.9,0.05,85.41,35.0,50.41,1,Sea
ORD-02405,CUST-008,GFV-F003,2025-08-16,2025-08-19,100,799.0,0,799.0,320.0,479.0,3,Courier
ORD-02406,CUST-002,GFV-C003,2025-08-28,2025-08-29,50,999.5,0.05,949.52,375.0,574.52,1,Courier
ORD-02407,CUST-020,GFV-C004,2025-08-25,2025-09-06,10,179.9,0.05,170.91,70.0,100.91,12,Courier
ORD-02408,CUST-017,GFV-C001,2025-08-25,2025-08-31,1,24.99,0,24.99,9.0,15.99,6,Air
ORD-02409,CUST-003,GFV-G003,2025-08-26,2025-08-27,10,69.9,0.05,66.41,28.0,38.41,1,Air
ORD-02410,CUST-007,GFV-A003,2025-08-08,2025-08-15,20,189.8,0,189.8,70.0,119.8,7,Road
ORD-02411,CUST-003,GFV-G002,2025-08-27,2025-09-08,50,399.5,0.15,339.57,150.0,189.57,12,Sea
ORD-02412,CUST-015,GFV-S001,2025-08-13,2025-08-17,50,649.5,0,649.5,225.0,424.5,4,Air
ORD-02413,CUST-011,GFV-G003,2025-08-26,2025-08-28,10,69.9,0,69.9,28.0,41.9,2,Road
ORD-02414,CUST-011,GFV-F003,2025-08-08,2025-08-11,50,399.5,0.05,379.52,160.0,219.52,3,Courier
ORD-02415,CUST-014,GFV-S003,2025-08-07,2025-08-10,20,239.8,0.05,227.81,80.0,147.81,3,Air
ORD-02416,CUST-007,GFV-O003,2025-08-08,2025-08-13,2,69.98,0,69.98,26.0,43.98,5,Air
ORD-02417,CUST-014,GFV-S001,2025-08-23,2025-08-30,10,129.9,0.05,123.41,45.0,78.41,7,Air
ORD-02418,CUST-001,GFV-F003,2025-08-27,2025-08-31,5,39.95,0.15,33.96,16.0,17.96,4,Courier
ORD-02419,CUST-014,GFV-N002,2025-08-14,2025-08-26,20,179.8,0,179.8,70.0,109.8,12,Sea
ORD-02420,CUST-001,GFV-C002,2025-08-14,2025-08-22,50,1149.5,0.15,977.07,425.0,552.07,8,Air
ORD-02421,CUST-008,GFV-O002,2025-09-17,2025-09-26,50,1499.5,0,1499.5,500.0,999.5,9,Air
ORD-02422,CUST-009,GFV-F003,2025-09-13,2025-09-16,50,399.5,0,399.5,160.0,239.5,3,Sea
ORD-02423,CUST-017,GFV-O001,2025-09-25,2025-09-28,2,29.98,0.05,28.48,11.0,17.48,3,Sea
ORD-02424,CUST-010,GFV-N001,2025-09-14,2025-09-20,10,249.9,0.05,237.41,100.0,137.41,6,Sea
ORD-02425,CUST-011,GFV-F001,2025-09-20,2025-09-23,5,34.95,0.2,27.96,15.0,12.96,3,Air
ORD-02426,CUST-011,GFV-N002,2025-09-08,2025-09-12,100,899.0,0.1,809.1,350.0,459.1,4,Road
ORD-02427,CUST-017,GFV-N003,2025-09-10,2025-09-13,20,239.8,0.05,227.81,90.0,137.81,3,Courier
ORD-02428,CUST-013,GFV-A002,2025-09-02,2025-09-05,20,179.8,0,179.8,64.0,115.8,3,Road
ORD-02429,CUST-001,GFV-C002,2025-09-15,2025-09-22,10,229.9,0.2,183.92,85.0,98.92,7,Air
ORD-02430,CUST-012,GFV-C001,2025-09-26,2025-09-30,20,499.8,0.05,474.81,180.0,294.81,4,Road
ORD-02431,CUST-008,GFV-A002,2025-09-19,2025-09-27,20,179.8,0.05,170.81,64.0,106.81,8,Courier
ORD-02432,CUST-016,GFV-G003,2025-09-25,2025-10-01,20,139.8,0.1,125.82,56.0,69.82,6,Courier
ORD-02433,CUST-006,GFV-N003,2025-09-03,2025-09-12,20,239.8,0.05,227.81,90.0,137.81,9,Sea
ORD-02434,CUST-003,GFV-C001,2025-09-05,2025-09-09,20,499.8,0.15,424.83,180.0,244.83,4,Sea
ORD-02435,CUST-003,GFV-G003,2025-09-06,2025-09-15,50,349.5,0,349.5,140.0,209.5,9,Sea
ORD-02436,CUST-008,GFV-N003,2025-09-25,2025-10-07,100,1199.0,0,1199.0,450.0,749.0,12,Air
ORD-02437,CUST-008,GFV-C004,2025-09-18,2025-09-23,10,179.9,0.05,170.91,70.0,100.91,5,Air
ORD-02438,CUST-014,GFV-F002,2025-09-21,2025-09-26,10,99.9,0.2,79.92,38.0,41.92,5,Sea
ORD-02439,CUST-007,GFV-A004,2025-09-17,2025-09-23,20,139.8,0,139.8,50.0,89.8,6,Sea
ORD-02440,CUST-004,GFV-N003,2025-09-29,2025-10-09,20,239.8,0.1,215.82,90.0,125.82,10,Road
ORD-02441,CUST-007,GFV-O003,2025-09-27,2025-09-28,50,1749.5,0,1749.5,650.0,1099.5,1,Sea
ORD-02442,CUST-012,GFV-F003,2025-09-29,2025-10-06,1,7.99,0.1,7.19,3.2,3.99,7,Sea
ORD-02443,CUST-007,GFV-A004,2025-09-13,2025-09-19,2,13.98,0.1,12.58,5.0,7.58,6,Air
ORD-02444,CUST-012,GFV-O001,2025-09-26,2025-10-02,10,149.9,0,149.9,55.0,94.9,6,Sea
ORD-02445,CUST-016,GFV-C004,2025-09-01,2025-09-07,20,359.8,0.1,323.82,140.0,183.82,6,Sea
ORD-02446,CUST-011,GFV-A001,2025-09-25,2025-09-28,5,39.95,0.15,33.96,14.0,19.96,3,Air
ORD-02447,CUST-015,GFV-O002,2025-09-09,2025-09-17,10,299.9,0,299.9,100.0,199.9,8,Road
ORD-02448,CUST-013,GFV-C002,2025-09-28,2025-10-03,50,1149.5,0.1,1034.55,425.0,609.55,5,Sea
ORD-02449,CUST-001,GFV-A004,2025-09-16,2025-09-23,50,349.5,0.05,332.02,125.0,207.02,7,Courier
ORD-02450,CUST-002,GFV-C002,2025-09-30,2025-10-09,2,45.98,0.2,36.78,17.0,19.78,9,Courier
ORD-02451,CUST-002,GFV-S003,2025-09-17,2025-09-20,50,599.5,0,599.5,200.0,399.5,3,Air
ORD-02452,CUST-008,GFV-C002,2025-09-02,2025-09-12,20,459.8,0,459.8,170.0,289.8,10,Road
ORD-02453,CUST-016,GFV-F003,2025-09-21,2025-09-27,2,15.98,0.05,15.18,6.4,8.78,6,Sea
ORD-02454,CUST-004,GFV-A001,2025-09-28,2025-10-04,50,399.5,0.05,379.52,140.0,239.52,6,Sea
ORD-02455,CUST-005,GFV-F001,2025-09-02,2025-09-09,5,34.95,0.15,29.71,15.0,14.71,7,Courier
ORD-02456,CUST-008,GFV-C002,2025-09-15,2025-09-21,20,459.8,0.05,436.81,170.0,266.81,6,Sea
ORD-02457,CUST-017,GFV-A004,2025-09-24,2025-09-29,2,13.98,0,13.98,5.0,8.98,5,Air
ORD-02458,CUST-014,GFV-N001,2025-09-18,2025-09-26,20,499.8,0.1,449.82,200.0,249.82,8,Courier
ORD-02459,CUST-004,GFV-G001,2025-09-30,2025-10-01,50,699.5,0,699.5,250.0,449.5,1,Road
ORD-02460,CUST-011,GFV-N003,2025-09-01,2025-09-05,5,59.95,0.2,47.96,22.5,25.46,4,Sea
ORD-02461,CUST-002,GFV-S001,2025-09-07,2025-09-12,100,1299.0,0,1299.0,450.0,849.0,5,Sea
ORD-02462,CUST-019,GFV-C004,2025-09-07,2025-09-11,10,179.9,0.15,152.91,70.0,82.91,4,Courier
ORD-02463,CUST-020,GFV-S002,2025-09-01,2025-09-04,20,199.8,0,199.8,70.0,129.8,3,Sea
ORD-02464,CUST-005,GFV-O003,2025-09-01,2025-09-05,5,174.95,0.05,166.2,65.0,101.2,4,Road
ORD-02465,CUST-011,GFV-O001,2025-09-05,2025-09-10,10,149.9,0,149.9,55.0,94.9,5,Courier
ORD-02466,CUST-011,GFV-F002,2025-09-03,2025-09-12,5,49.95,0,49.95,19.0,30.95,9,Sea
ORD-02467,CUST-001,GFV-O002,2025-09-28,2025-10-04,5,149.95,0,149.95,50.0,99.95,6,Air
ORD-02468,CUST-020,GFV-S004,2025-09-14,2025-09-18,10,89.9,0.1,80.91,35.0,45.91,4,Air
ORD-02469,CUST-003,GFV-S001,2025-09-13,2025-09-18,50,649.5,0.1,584.55,225.0,359.55,5,Courier
ORD-02470,CUST-018,GFV-C003,2025-09-22,2025-09-27,1,19.99,0,19.99,7.5,12.49,5,Air
ORD-02471,CUST-016,GFV-N003,2025-09-29,2025-10-04,50,599.5,0,599.5,225.0,374.5,5,Sea
ORD-02472,CUST-019,GFV-S002,2025-09-09,2025-09-14,10,99.9,0,99.9,35.0,64.9,5,Courier
ORD-02473,CUST-012,GFV-S004,2025-09-26,2025-10-03,20,179.8,0.15,152.83,70.0,82.83,7,Sea
ORD-02474,CUST-005,GFV-C004,2025-09-28,2025-10-06,50,899.5,0,899.5,350.0,549.5,8,Road
ORD-02475,CUST-005,GFV-G003,2025-09-14,2025-09-15,10,69.9,0.1,62.91,28.0,34.91,1,Courier
ORD-02476,CUST-011,GFV-A003,2025-09-26,2025-10-03,10,94.9,0.1,85.41,35.0,50.41,7,Air
ORD-02477,CUST-002,GFV-N001,2025-09-15,2025-09-20,5,124.95,0.05,118.7,50.0,68.7,5,Sea
ORD-02478,CUST-008,GFV-C001,2025-09-28,2025-10-06,10,249.9,0,249.9,90.0,159.9,8,Sea
ORD-02479,CUST-007,GFV-A004,2025-09-06,2025-09-09,5,34.95,0.2,27.96,12.5,15.46,3,Road
ORD-02480,CUST-011,GFV-O004,2025-09-01,2025-09-09,50,999.5,0.1,899.55,375.0,524.55,8,Courier
ORD-02481,CUST-002,GFV-A003,2025-09-19,2025-09-22,20,189.8,0,189.8,70.0,119.8,3,Sea
ORD-02482,CUST-019,GFV-G003,2025-09-11,2025-09-17,10,69.9,0,69.9,28.0,41.9,6,Road
ORD-02483,CUST-012,GFV-F002,2025-09-08,2025-09-13,20,199.8,0.15,169.83,76.0,93.83,5,Sea
ORD-02484,CUST-001,GFV-F003,2025-09-05,2025-09-14,20,159.8,0.2,127.84,64.0,63.84,9,Sea
ORD-02485,CUST-008,GFV-G002,2025-09-22,2025-09-30,10,79.9,0.1,71.91,30.0,41.91,8,Road
ORD-02486,CUST-017,GFV-F003,2025-09-21,2025-09-23,50,399.5,0.05,379.52,160.0,219.52,2,Air
ORD-02487,CUST-007,GFV-A003,2025-09-21,2025-09-23,10,94.9,0.05,90.16,35.0,55.16,2,Air
ORD-02488,CUST-002,GFV-S002,2025-09-23,2025-09-29,5,49.95,0.05,47.45,17.5,29.95,6,Courier
ORD-02489,CUST-011,GFV-A004,2025-09-13,2025-09-18,5,34.95,0.15,29.71,12.5,17.21,5,Courier
ORD-02490,CUST-002,GFV-A002,2025-09-09,2025-09-13,2,17.98,0.05,17.08,6.4,10.68,4,Courier
ORD-02491,CUST-010,GFV-N003,2025-09-16,2025-09-22,2,23.98,0.05,22.78,9.0,13.78,6,Courier
ORD-02492,CUST-016,GFV-S001,2025-09-17,2025-09-22,5,64.95,0.05,61.7,22.5,39.2,5,Courier
ORD-02493,CUST-013,GFV-F003,2025-09-24,2025-09-25,20,159.8,0,159.8,64.0,95.8,1,Sea
ORD-02494,CUST-005,GFV-C002,2025-09-22,2025-09-28,20,459.8,0.15,390.83,170.0,220.83,6,Road
ORD-02495,CUST-008,GFV-A002,2025-09-25,2025-10-09,5,44.95,0.05,42.7,16.0,26.7,14,Air
ORD-02496,CUST-004,GFV-N003,2025-10-01,2025-10-08,5,59.95,0.1,53.96,22.5,31.46,7,Road
ORD-02497,CUST-018,GFV-O002,2025-10-09,2025-10-13,10,299.9,0,299.9,100.0,199.9,4,Sea
ORD-02498,CUST-012,GFV-S002,2025-10-12,2025-10-20,20,199.8,0.05,189.81,70.0,119.81,8,Sea
ORD-02499,CUST-012,GFV-F001,2025-10-22,2025-10-27,20,139.8,0.1,125.82,60.0,65.82,5,Sea
ORD-02500,CUST-011,GFV-A001,2025-10-28,2025-11-07,50,399.5,0,399.5,140.0,259.5,10,Sea
ORD-02501,CUST-013,GFV-F003,2025-10-09,2025-10-11,5,39.95,0.1,35.96,16.0,19.96,2,Courier
ORD-02502,CUST-007,GFV-S002,2025-10-06,2025-10-16,100,999.0,0,999.0,350.0,649.0,10,Sea
ORD-02503,CUST-007,GFV-A002,2025-10-28,2025-11-04,20,179.8,0,179.8,64.0,115.8,7,Sea
ORD-02504,CUST-011,GFV-N003,2025-10-28,2025-11-11,20,239.8,0,239.8,90.0,149.8,14,Air
ORD-02505,CUST-011,GFV-O002,2025-10-31,2025-11-06,50,1499.5,0.05,1424.52,500.0,924.52,6,Air
ORD-02506,CUST-010,GFV-A004,2025-10-20,2025-10-24,5,34.95,0,34.95,12.5,22.45,4,Air
ORD-02507,CUST-013,GFV-A004,2025-10-07,2025-10-11,50,349.5,0.1,314.55,125.0,189.55,4,Air
ORD-02508,CUST-018,GFV-A002,2025-10-30,2025-11-07,10,89.9,0,89.9,32.0,57.9,8,Road
ORD-02509,CUST-015,GFV-C003,2025-10-19,2025-10-22,50,999.5,0,999.5,375.0,624.5,3,Road
ORD-02510,CUST-009,GFV-F003,2025-10-03,2025-10-07,50,399.5,0,399.5,160.0,239.5,4,Sea
ORD-02511,CUST-012,GFV-S003,2025-10-24,2025-10-27,50,599.5,0.05,569.52,200.0,369.52,3,Air
ORD-02512,CUST-009,GFV-F003,2025-10-08,2025-10-16,1,7.99,0.2,6.39,3.2,3.19,8,Road
ORD-02513,CUST-013,GFV-A003,2025-10-31,2025-11-08,50,474.5,0,474.5,175.0,299.5,8,Air
ORD-02514,CUST-004,GFV-O002,2025-10-02,2025-10-10,20,599.8,0.15,509.83,200.0,309.83,8,Air
ORD-02515,CUST-009,GFV-C002,2025-10-23,2025-10-29,20,459.8,0.1,413.82,170.0,243.82,6,Courier
ORD-02516,CUST-004,GFV-N002,2025-10-01,2025-10-05,10,89.9,0.15,76.42,35.0,41.42,4,Road
ORD-02517,CUST-004,GFV-F003,2025-10-13,2025-10-16,10,79.9,0.15,67.92,32.0,35.92,3,Courier
ORD-02518,CUST-007,GFV-G003,2025-10-14,2025-10-16,10,69.9,0.05,66.41,28.0,38.41,2,Courier
ORD-02519,CUST-006,GFV-S002,2025-10-18,2025-10-23,2,19.98,0.1,17.98,7.0,10.98,5,Road
ORD-02520,CUST-006,GFV-A003,2025-10-24,2025-11-02,5,47.45,0.05,45.08,17.5,27.58,9,Road
ORD-02521,CUST-015,GFV-A002,2025-10-26,2025-11-04,5,44.95,0.05,42.7,16.0,26.7,9,Road
ORD-02522,CUST-003,GFV-C003,2025-10-31,2025-11-06,50,999.5,0.05,949.52,375.0,574.52,6,Road
ORD-02523,CUST-016,GFV-C002,2025-10-01,2025-10-04,1,22.99,0.1,20.69,8.5,12.19,3,Road
ORD-02524,CUST-013,GFV-S004,2025-10-21,2025-10-24,2,17.98,0,17.98,7.0,10.98,3,Air
ORD-02525,CUST-007,GFV-S003,2025-10-26,2025-10-30,1,11.99,0,11.99,4.0,7.99,4,Air
ORD-02526,CUST-013,GFV-N003,2025-10-17,2025-10-20,20,239.8,0.1,215.82,90.0,125.82,3,Road
ORD-02527,CUST-011,GFV-A002,2025-10-10,2025-10-14,10,89.9,0.05,85.41,32.0,53.41,4,Courier
ORD-02528,CUST-016,GFV-S004,2025-10-05,2025-10-10,10,89.9,0.15,76.42,35.0,41.42,5,Courier
ORD-02529,CUST-013,GFV-S001,2025-10-24,2025-11-03,20,259.8,0,259.8,90.0,169.8,10,Sea
ORD-02530,CUST-005,GFV-C003,2025-10-30,2025-11-03,10,199.9,0.1,179.91,75.0,104.91,4,Sea
ORD-02531,CUST-016,GFV-G002,2025-10-23,2025-10-28,2,15.98,0.1,14.38,6.0,8.38,5,Sea
ORD-02532,CUST-017,GFV-A003,2025-10-07,2025-10-13,1,9.49,0,9.49,3.5,5.99,6,Air
ORD-02533,CUST-001,GFV-C003,2025-10-02,2025-10-06,10,199.9,0.05,189.91,75.0,114.91,4,Courier
ORD-02534,CUST-011,GFV-O001,2025-10-06,2025-10-09,1,14.99,0,14.99,5.5,9.49,3,Courier
ORD-02535,CUST-002,GFV-O004,2025-10-13,2025-10-18,5,99.95,0,99.95,37.5,62.45,5,Road
ORD-02536,CUST-006,GFV-O001,2025-10-16,2025-10-21,10,149.9,0,149.9,55.0,94.9,5,Sea
ORD-02537,CUST-012,GFV-C002,2025-10-13,2025-10-16,5,114.95,0.05,109.2,42.5,66.7,3,Courier
ORD-02538,CUST-011,GFV-G002,2025-10-13,2025-10-22,2,15.98,0,15.98,6.0,9.98,9,Sea
ORD-02539,CUST-004,GFV-N001,2025-10-23,2025-10-28,5,124.95,0.05,118.7,50.0,68.7,5,Sea
ORD-02540,CUST-014,GFV-S003,2025-10-07,2025-10-12,50,599.5,0.1,539.55,200.0,339.55,5,Sea
ORD-02541,CUST-001,GFV-S002,2025-10-31,2025-11-08,5,49.95,0.05,47.45,17.5,29.95,8,Sea
ORD-02542,CUST-004,GFV-C004,2025-10-24,2025-10-29,20,359.8,0.1,323.82,140.0,183.82,5,Air
ORD-02543,CUST-011,GFV-S001,2025-10-21,2025-10-25,5,64.95,0,64.95,22.5,42.45,4,Road
ORD-02544,CUST-015,GFV-N003,2025-10-23,2025-11-04,5,59.95,0.05,56.95,22.5,34.45,12,Road
ORD-02545,CUST-010,GFV-A003,2025-10-09,2025-10-14,10,94.9,0.1,85.41,35.0,50.41,5,Courier
ORD-02546,CUST-008,GFV-S004,2025-10-08,2025-10-11,50,449.5,0.05,427.02,175.0,252.02,3,Road
ORD-02547,CUST-016,GFV-G003,2025-10-28,2025-11-01,10,69.9,0.1,62.91,28.0,34.91,4,Air
ORD-02548,CUST-012,GFV-A001,2025-10-06,2025-10-15,10,79.9,0,79.9,28.0,51.9,9,Sea
ORD-02549,CUST-001,GFV-S004,2025-10-15,2025-10-17,20,179.8,0.05,170.81,70.0,100.81,2,Courier
ORD-02550,CUST-010,GFV-F003,2025-10-24,2025-10-26,2,15.98,0.2,12.78,6.4,6.38,2,Sea
ORD-02551,CUST-016,GFV-G003,2025-10-05,2025-10-08,100,699.0,0,699.0,280.0,419.0,3,Road
ORD-02552,CUST-014,GFV-C002,2025-10-13,2025-10-20,10,229.9,0,229.9,85.0,144.9,7,Air
ORD-02553,CUST-010,GFV-A004,2025-10-09,2025-10-16,50,349.5,0.05,332.02,125.0,207.02,7,Courier
